Incident ID,Year,Publishing Agency Name,Publishing Agency Unit,Agency Type Name,State Abbreviation,State Name,Division Name,Region Name,Incident Date,Offender Race,Offender Ethnicity,Victim Count,Offense Name,Total Individual Victims,Location Name,Bias Description,Victim Types,Multiple Offense,Multiple Bias
2734,1991,Wausau,,City,WI,Wisconsin,East North Central,Midwest,1991-08-24,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
726,1991,Boston,,City,MA,Massachusetts,New England,Northeast,1991-08-24,White,Not Specified,1,Destruction/Damage/Vandalism of Property,0,Other/Unknown,Anti-Asian,Other,S,S
2644,1991,King,,County,WA,Washington,Pacific,West,1991-08-24,White,Not Specified,1,Intimidation,1,Grocery/Supermarket,Anti-Asian,Individual,S,S
1199,1991,Ewing Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,1991-08-26,Unknown,Not Specified,1,Simple Assault,1,Convenience Store,Anti-Asian,Individual,S,S
814,1991,Richfield,,City,MN,Minnesota,West North Central,Midwest,1991-08-28,Black or African American,Not Specified,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
686,1991,Boston,,City,MA,Massachusetts,New England,Northeast,1991-08-29,Asian,Not Specified,1,Simple Assault,1,Other/Unknown,Anti-Asian,Individual,S,S
2695,1991,Everett,,City,WA,Washington,Pacific,West,1991-08-29,White,Not Specified,1,Intimidation,1,Convenience Store,Anti-Asian,Individual,S,S
731,1991,Boston,,City,MA,Massachusetts,New England,Northeast,1991-08-30,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,0,Other/Unknown,Anti-Asian,Other,S,S
651,1991,Ashfield,,City,MA,Massachusetts,New England,Northeast,1991-08-31,White,Not Specified,1,Simple Assault,1,Other/Unknown,Anti-Asian,Individual,S,S
3459,1991,Willingboro Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,1991-09-02,Black or African American,Not Specified,1,Intimidation,1,Convenience Store,Anti-Asian,Individual,S,S
2600,1991,Seattle,,City,WA,Washington,Pacific,West,1991-09-02,Unknown,Not Specified,3,Intimidation,3,Residence/Home,Anti-Asian,Individual,S,S
730,1991,Boston,,City,MA,Massachusetts,New England,Northeast,1991-09-03,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,0,Other/Unknown,Anti-Asian,Other,S,S
2657,1991,King,,County,WA,Washington,Pacific,West,1991-09-03,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Asian,Individual,S,S
4531,1991,King,,County,WA,Washington,Pacific,West,1991-09-03,White,Not Specified,1,Intimidation,1,Specialty Store,Anti-Asian,Individual,S,S
2513,1991,Dallas,,City,TX,Texas,West South Central,South,1991-09-05,White,Not Specified,1,Aggravated Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
3184,1991,Montgomery County Police Department,,County,MD,Maryland,South Atlantic,South,1991-09-06,Black or African American,Not Specified,1,Aggravated Assault,1,Parking/Drop Lot/Garage,Anti-Asian,Individual,S,S
3549,1991,St. Paul,,City,MN,Minnesota,West North Central,Midwest,1991-09-07,Black or African American,Not Specified,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
2340,1991,Pittsburgh,,City,PA,Pennsylvania,Middle Atlantic,Northeast,1991-09-07,White,Not Specified,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
1204,1991,"Hamilton Township, Mercer County",,City,NJ,New Jersey,Middle Atlantic,Northeast,1991-09-08,White,Not Specified,2,Intimidation,2,Residence/Home,Anti-Asian,Individual,S,S
1205,1991,"Hamilton Township, Mercer County",,City,NJ,New Jersey,Middle Atlantic,Northeast,1991-09-08,White,Not Specified,2,Intimidation,2,Residence/Home,Anti-Asian,Individual,S,S
3176,1991,Maryland-National Capital Park Police:,Montgomery County,Other,MD,Maryland,South Atlantic,South,1991-09-09,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,0,Field/Woods,Anti-Asian,Society/Public,S,S
4286,1991,Portland,,City,OR,Oregon,Pacific,West,1991-09-09,Unknown,Not Specified,1,Burglary/Breaking & Entering,1,Residence/Home,Anti-Asian,Individual,S,S
2635,1991,King,,County,WA,Washington,Pacific,West,1991-09-10,Unknown,Not Specified,1,Intimidation,1,Restaurant,Anti-Asian,Individual,S,S
1002,1991,Margate City,,City,NJ,New Jersey,Middle Atlantic,Northeast,1991-09-11,White,Not Specified,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
1126,1991,Voorhees Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,1991-09-11,Unknown,Not Specified,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
827,1991,St. Paul,,City,MN,Minnesota,West North Central,Midwest,1991-09-13,Black or African American,Not Specified,2,Aggravated Assault,2,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
490,1991,Baltimore County Police Department,,County,MD,Maryland,South Atlantic,South,1991-09-13,Black or African American,Not Specified,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
593,1991,Montgomery County Police Department,,County,MD,Maryland,South Atlantic,South,1991-09-13,Black or African American,Not Specified,1,Simple Assault,1,Parking/Drop Lot/Garage,Anti-Asian,Individual,S,S
2672,1991,Tacoma,,City,WA,Washington,Pacific,West,1991-09-13,Unknown,Not Specified,5,Burglary/Breaking & Entering,5,Residence/Home,Anti-Asian,Individual,S,S
4244,1991,Springfield,,City,OR,Oregon,Pacific,West,1991-09-14,Black or African American,Not Specified,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
3343,1991,"Washington Township, Gloucester County",,City,NJ,New Jersey,Middle Atlantic,Northeast,1991-09-15,Asian,Not Specified,2,Simple Assault,2,Residence/Home,Anti-Asian,Individual,S,S
3819,1991,Rahway,,City,NJ,New Jersey,Middle Atlantic,Northeast,1991-09-16,Unknown,Not Specified,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
3474,1991,Camden County Police Department,,City,NJ,New Jersey,Middle Atlantic,Northeast,1991-09-17,Unknown,Not Specified,1,Intimidation,1,Other/Unknown,Anti-Asian,Individual,S,S
4281,1991,Portland,,City,OR,Oregon,Pacific,West,1991-09-17,Black or African American,Not Specified,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Asian,Individual,S,S
2584,1991,Alexandria,,City,VA,Virginia,South Atlantic,South,1991-09-18,Black or African American,Not Specified,1,Aggravated Assault,1,School/College,Anti-Asian,Individual,S,S
734,1991,Boston,,City,MA,Massachusetts,New England,Northeast,1991-09-19,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,0,Other/Unknown,Anti-Asian,Other,S,S
1424,1991,Hillsborough Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,1991-09-19,White,Not Specified,1,Aggravated Assault,1,Other/Unknown,Anti-Asian,Individual,S,S
927,1991,St. Louis,,City,MO,Missouri,West North Central,Midwest,1991-09-20,Multiple,Not Specified,16,Aggravated Assault,16,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
3161,1991,Harford,,County,MD,Maryland,South Atlantic,South,1991-09-21,Black or African American,Not Specified,1,Aggravated Assault,1,Residence/Home,Anti-Asian,Individual,S,S
687,1991,Boston,,City,MA,Massachusetts,New England,Northeast,1991-09-26,Black or African American,Not Specified,1,Intimidation,1,Other/Unknown,Anti-Asian,Individual,S,S
2461,1991,State Police:,Westmoreland County,State Police,PA,Pennsylvania,Middle Atlantic,Northeast,1991-09-26,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Asian,Individual,S,S
2717,1991,Green Bay,,City,WI,Wisconsin,East North Central,Midwest,1991-09-27,Unknown,Not Specified,2,Destruction/Damage/Vandalism of Property,0,Residence/Home,Anti-Asian,Other,S,S
3143,1991,Baltimore County Police Department,,County,MD,Maryland,South Atlantic,South,1991-09-28,Black or African American,Not Specified,1,Simple Assault,1,Parking/Drop Lot/Garage,Anti-Asian,Individual,S,S
886,1991,Winona,,City,MN,Minnesota,West North Central,Midwest,1991-09-29,White,Not Specified,1,Destruction/Damage/Vandalism of Property,1,Parking/Drop Lot/Garage,Anti-Asian,Individual,S,S
3089,1991,Minneapolis,,City,MN,Minnesota,West North Central,Midwest,1991-09-29,White,Not Specified,1,Simple Assault,1,Residence/Home,Anti-Asian,Individual,S,S
1218,1991,Trenton,,City,NJ,New Jersey,Middle Atlantic,Northeast,1991-10-02,White,Not Specified,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
980,1991,Las Vegas Metropolitan Police Department,,City,NV,Nevada,Mountain,West,1991-10-03,White,Not Specified,1,Aggravated Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
852,1991,St. Paul,,City,MN,Minnesota,West North Central,Midwest,1991-10-04,Unknown,Not Specified,2,Destruction/Damage/Vandalism of Property;Intimidation,1,Residence/Home,Anti-Asian,Individual;Other,M,S
1344,1991,Mount Olive Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,1991-10-04,White,Not Specified,1,Intimidation,1,Grocery/Supermarket,Anti-Asian,Individual,S,S
4424,1991,Philadelphia,,City,PA,Pennsylvania,Middle Atlantic,Northeast,1991-10-04,Black or African American,Not Specified,1,Intimidation,1,Other/Unknown,Anti-Asian,Individual,S,S
3480,1991,Gloucester City,,City,NJ,New Jersey,Middle Atlantic,Northeast,1991-10-06,White,Not Specified,2,Simple Assault,2,Other/Unknown,Anti-Asian,Individual,S,S
3481,1991,Gloucester City,,City,NJ,New Jersey,Middle Atlantic,Northeast,1991-10-06,White,Not Specified,2,Simple Assault,2,Other/Unknown,Anti-Asian,Individual,S,S
1448,1991,Manville,,City,NJ,New Jersey,Middle Atlantic,Northeast,1991-10-07,White,Not Specified,1,Intimidation,1,Other/Unknown,Anti-Asian,Individual,S,S
606,1991,Montgomery County Police Department,,County,MD,Maryland,South Atlantic,South,1991-10-08,White,Not Specified,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Asian,Individual,S,S
3261,1991,Boston,,City,MA,Massachusetts,New England,Northeast,1991-10-09,White,Not Specified,1,Aggravated Assault,1,Other/Unknown,Anti-Asian,Individual,S,S
597,1991,Montgomery County Police Department,,County,MD,Maryland,South Atlantic,South,1991-10-10,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Asian,Individual,S,S
1033,1991,Somers Point,,City,NJ,New Jersey,Middle Atlantic,Northeast,1991-10-11,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,0,Other/Unknown,Anti-Asian,Other,S,S
2656,1991,King,,County,WA,Washington,Pacific,West,1991-10-11,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Asian,Individual,S,S
4506,1991,Seattle,,City,WA,Washington,Pacific,West,1991-10-12,Unknown,Not Specified,2,Destruction/Damage/Vandalism of Property,2,Residence/Home,Anti-Asian,Individual,S,S
2250,1991,Portland,,City,OR,Oregon,Pacific,West,1991-10-14,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Asian,Individual,S,S
2499,1991,Dallas,,City,TX,Texas,West South Central,South,1991-10-16,Black or African American,Not Specified,1,Aggravated Assault,1,Convenience Store,Anti-Asian,Individual,S,S
4410,1991,Philadelphia,,City,PA,Pennsylvania,Middle Atlantic,Northeast,1991-10-17,Unknown,Not Specified,2,Destruction/Damage/Vandalism of Property;Intimidation,1,Residence/Home,Anti-Asian,Individual,M,S
2103,1991,Tulsa,,City,OK,Oklahoma,West South Central,South,1991-10-17,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,0,Residence/Home,Anti-Asian,Other,S,S
2249,1991,Portland,,City,OR,Oregon,Pacific,West,1991-10-17,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Asian,Individual,S,S
1154,1991,Nutley Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,1991-10-18,Black or African American,Not Specified,1,Destruction/Damage/Vandalism of Property,0,Specialty Store,Anti-Asian,Business,S,S
1474,1991,Roselle Park,,City,NJ,New Jersey,Middle Atlantic,Northeast,1991-10-18,Unknown,Not Specified,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
403,1991,Sedgwick,,County,KS,Kansas,West North Central,Midwest,1991-10-20,White,Not Specified,1,Aggravated Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
1186,1991,Jersey City,,City,NJ,New Jersey,Middle Atlantic,Northeast,1991-10-20,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,0,Residence/Home,Anti-Asian,Other,S,S
3112,1991,St. Paul,,City,MN,Minnesota,West North Central,Midwest,1991-10-22,White,Not Specified,1,Destruction/Damage/Vandalism of Property,0,Residence/Home,Anti-Asian,Other,S,S
1255,1991,South Plainfield,,City,NJ,New Jersey,Middle Atlantic,Northeast,1991-10-23,Black or African American,Not Specified,1,Destruction/Damage/Vandalism of Property,1,School/College,Anti-Asian,Individual,S,S
2315,1991,Philadelphia,,City,PA,Pennsylvania,Middle Atlantic,Northeast,1991-10-24,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Asian,Individual,S,S
4543,1991,Kitsap,,County,WA,Washington,Pacific,West,1991-10-25,White,Not Specified,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
4195,1991,West Chester Township,,City,OH,Ohio,East North Central,Midwest,1991-10-28,Unknown,Not Specified,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
3809,1991,Wayne Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,1991-10-28,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,0,Residence/Home,Anti-Asian,Other,S,S
4224,1991,Tulsa,,City,OK,Oklahoma,West South Central,South,1991-10-29,Asian,Not Specified,1,Intimidation,1,Restaurant,Anti-Asian,Individual,S,S
1049,1991,Lodi,,City,NJ,New Jersey,Middle Atlantic,Northeast,1991-10-30,White,Not Specified,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
500,1991,Baltimore County Police Department,,County,MD,Maryland,South Atlantic,South,1991-10-30,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
1230,1991,Edison Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,1991-10-31,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,0,Residence/Home,Anti-Asian,Other,S,S
3810,1991,Wayne Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,1991-10-31,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,0,Residence/Home,Anti-Asian,Other,S,S
3824,1991,Roselle Park,,City,NJ,New Jersey,Middle Atlantic,Northeast,1991-10-31,Unknown,Not Specified,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
4350,1991,Portland,,City,OR,Oregon,Pacific,West,1991-10-31,White,Not Specified,2,Simple Assault,2,Grocery/Supermarket,Anti-Asian,Individual,S,S
3691,1991,Middletown Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,1991-11-01,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,0,Residence/Home,Anti-Asian,Other,S,S
3775,1991,Little Egg Harbor Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,1991-11-01,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,0,Other/Unknown,Anti-Asian,Business,S,S
2258,1991,Portland,,City,OR,Oregon,Pacific,West,1991-11-01,White,Not Specified,1,Robbery,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
2578,1991,Roanoke,,City,VA,Virginia,South Atlantic,South,1991-11-02,Black or African American,Not Specified,1,Aggravated Assault,1,Field/Woods,Anti-Asian,Individual,S,S
2593,1991,Roanoke,,City,VA,Virginia,South Atlantic,South,1991-11-02,Black or African American,Not Specified,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
116,1991,Connecticut State Police,,State Police,CT,Connecticut,New England,Northeast,1991-11-08,Unknown,Not Specified,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
3438,1991,Ridgefield Park,,City,NJ,New Jersey,Middle Atlantic,Northeast,1991-11-09,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,0,Residence/Home,Anti-Asian,Other,S,S
3437,1991,Ridgefield Park,,City,NJ,New Jersey,Middle Atlantic,Northeast,1991-11-11,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,0,Residence/Home,Anti-Asian,Other,S,S
3417,1991,Franklin Lakes,,City,NJ,New Jersey,Middle Atlantic,Northeast,1991-11-13,White,Not Specified,1,Simple Assault,1,School/College,Anti-Asian,Individual,S,S
33,1991,Phoenix,,City,AZ,Arizona,Mountain,West,1991-11-13,White,Not Specified,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
394,1991,Bettendorf,,City,IA,Iowa,West North Central,Midwest,1991-11-14,Black or African American,Not Specified,2,Simple Assault,2,Other/Unknown,Anti-Asian,Individual,S,S
847,1991,St. Paul,,City,MN,Minnesota,West North Central,Midwest,1991-11-14,Black or African American,Not Specified,2,Aggravated Assault,2,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
1059,1991,Ridgefield Park,,City,NJ,New Jersey,Middle Atlantic,Northeast,1991-11-16,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,0,Residence/Home,Anti-Asian,Other,S,S
1016,1991,Elmwood Park,,City,NJ,New Jersey,Middle Atlantic,Northeast,1991-11-21,Unknown,Not Specified,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
2661,1991,Tukwila,,City,WA,Washington,Pacific,West,1991-11-22,White,Not Specified,1,Simple Assault,1,Bar/Nightclub,Anti-Asian,Individual,S,S
4471,1991,Brentwood,,City,PA,Pennsylvania,Middle Atlantic,Northeast,1991-11-23,White,Not Specified,1,Destruction/Damage/Vandalism of Property,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
102,1991,Colorado Springs,,City,CO,Colorado,Mountain,West,1991-11-24,Unknown,Not Specified,2,Intimidation,2,Residence/Home,Anti-Asian,Individual,S,S
1475,1991,Roselle Park,,City,NJ,New Jersey,Middle Atlantic,Northeast,1991-11-25,Unknown,Not Specified,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
2619,1991,Seattle,,City,WA,Washington,Pacific,West,1991-11-27,White,Not Specified,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
1070,1991,Teaneck Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,1991-11-29,Unknown,Not Specified,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
3825,1991,Roselle Park,,City,NJ,New Jersey,Middle Atlantic,Northeast,1991-11-30,Unknown,Not Specified,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
2260,1991,Portland,,City,OR,Oregon,Pacific,West,1991-12-01,White,Not Specified,1,Robbery,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
3436,1991,Ridgefield Park,,City,NJ,New Jersey,Middle Atlantic,Northeast,1991-12-03,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,0,Residence/Home,Anti-Asian,Other,S,S
2505,1991,Dallas,,City,TX,Texas,West South Central,South,1991-12-03,Unknown,Not Specified,1,Intimidation,1,Drug Store/Doctor's Office/Hospital,Anti-Asian,Individual,S,S
693,1991,Boston,,City,MA,Massachusetts,New England,Northeast,1991-12-04,White,Not Specified,1,Simple Assault,1,Other/Unknown,Anti-Asian,Individual,S,S
